13.909,11.302,10.318,24.219,13.320,14.347,12.253,11.476,9.939,7.418,9.265,17.154,10.358,9.863,8.186,9.651,4.301,6.266,5.854,12.432,12.260,9.017,6.264,4.287,4.167,5.643,5.899,11.904,6.377,7.297,6.852,5.864,5.136,3.618,3.814,8.662,8.526,5.977,7.393,6.857,9.740,5.147,4.971,8.184,10.815,6.081,6.473,5.337,8.153,4.835,5.504,7.443,9.468,4.988,8.490,7.829,13.893,10.229,7.585,6.750,6.248,7.093,7.089,17.614,13.191,11.389,9.058,7.904,9.486,8.463
14.035,11.349,10.414,24.256,13.003,14.103,12.127,11.378,9.184,6.804,8.817,16.584,10.016,9.484,8.001,9.432,3.773,6.255,5.761,11.991,12.160,9.077,6.150,3.682,4.307,5.360,5.760,11.969,6.479,7.049,6.751,5.609,4.687,3.892,4.060,8.465,7.878,6.279,7.474,6.796,9.407,4.408,4.363,7.956,10.184,5.704,6.166,4.865,7.739,4.747,5.322,7.572,9.454,4.942,8.458,7.783,13.833,9.790,7.356,6.660,6.191,6.631,7.002,17.463,12.818,11.180,8.994,7.569,9.246,8.309
13.942,11.309,10.426,24.302,12.956,14.144,11.782,11.341,9.155,6.596,8.683,16.438,9.872,9.316,7.953,9.258,3.616,6.051,5.733,10.856,12.139,9.039,6.174,3.382,4.286,5.130,5.659,11.938,6.503,6.841,6.599,5.449,4.489,3.981,4.019,8.536,7.407,6.404,7.499,6.598,9.380,4.070,3.995,8.097,10.180,5.520,6.113,4.633,7.688,4.566,4.607,7.484,9.515,4.950,8.093,7.704,13.775,9.659,7.124,6.551,6.117,6.498,6.826,17.337,12.660,10.798,8.843,7.320,9.253,7.962
13.787,11.084,10.241,24.335,12.537,14.415,11.108,11.253,8.667,6.194,8.355,15.641,9.764,8.951,7.828,8.920,3.736,5.564,5.621,9.578,11.945,8.702,5.871,3.309,4.188,5.069,5.603,11.720,6.596,6.806,6.523,5.443,4.382,3.897,3.718,8.661,6.937,6.425,7.526,6.482,9.274,4.190,3.868,8.206,10.269,5.611,6.260,4.624,7.906,4.638,4.345,7.516,9.659,5.008,8.039,7.678,13.595,9.290,6.791,6.493,6.004,6.538,6.849,17.132,12.241,10.270,8.698,7.047,9.295,7.917
13.743,10.900,9.979,24.467,11.826,14.610,10.860,11.232,8.909,6.127,8.297,15.024,9.655,8.834,7.422,8.504,4.035,5.155,5.545,8.664,11.734,8.291,5.476,3.392,4.144,5.104,5.558,11.395,6.590,6.843,6.531,5.286,4.311,3.876,3.506,8.791,6.589,6.371,7.496,6.265,9.025,3.800,3.609,8.253,10.237,5.606,6.353,4.546,7.973,4.734,4.347,7.471,9.582,5.069,8.217,7.754,13.452,9.097,6.536,6.431,5.901,6.429,6.893,16.950,12.069,9.894,8.566,6.951,9.088,7.762
13.862,10.866,9.929,24.603,11.036,14.356,10.905,11.178,8.612,6.102,8.185,14.965,10.200,8.780,7.213,8.012,4.369,4.800,5.443,8.026,11.194,7.957,5.015,3.086,4.132,5.198,5.536,11.150,6.481,6.882,6.576,5.109,4.352,3.916,3.437,8.771,6.480,6.297,7.386,5.976,8.839,3.529,3.368,8.396,9.972,5.398,6.322,5.053,7.925,4.503,4.276,7.791,9.369,5.274,8.347,7.822,13.342,9.008,6.236,6.383,5.827,6.360,6.914,16.596,12.078,9.548,8.497,6.848,8.915,7.929
14.192,10.960,10.203,24.537,10.766,13.818,10.786,10.908,8.556,6.308,8.242,14.283,10.731,9.475,7.152,7.649,4.676,4.518,5.283,7.424,10.247,7.643,4.509,2.720,4.189,5.309,5.557,11.022,6.244,6.972,6.640,5.080,4.443,4.004,3.411,8.408,6.530,6.203,7.353,5.893,8.639,3.452,3.320,8.668,9.751,5.422,6.332,5.471,7.968,4.291,4.229,7.685,9.328,5.464,8.393,7.737,13.271,9.049,5.877,6.377,5.781,6.382,6.887,16.073,12.024,9.145,8.444,6.686,8.892,7.924
14.597,11.221,10.808,24.173,11.680,13.256,10.588,10.850,8.594,6.308,8.243,14.213,10.882,9.703,7.232,7.568,4.944,4.192,5.099,6.864,9.483,7.442,4.321,2.687,4.637,5.483,5.715,11.023,6.124,7.193,6.690,5.178,4.483,3.993,3.474,8.045,6.533,6.005,7.308,5.873,8.707,3.260,3.311,8.733,9.828,5.451,6.286,5.468,8.262,4.354,4.181,7.690,9.840,5.479,8.289,7.603,13.397,9.093,5.629,6.505,5.714,6.380,6.962,15.690,12.110,8.847,8.434,6.500,8.960,8.094
14.819,11.691,11.536,23.502,12.167,13.226,10.691,11.267,8.510,6.477,8.274,14.205,11.671,9.968,7.424,7.730,5.139,3.780,4.879,6.467,9.258,7.292,4.170,2.763,5.696,5.629,5.988,11.093,6.569,7.459,6.646,5.248,4.669,4.071,3.833,7.736,6.483,6.026,7.446,6.102,8.950,3.336,3.325,8.618,10.129,5.635,6.331,5.455,8.345,4.308,4.112,7.525,9.833,5.441,8.259,7.578,13.612,9.282,5.469,6.791,5.796,6.472,6.925,15.473,12.184,8.685,8.538,6.396,8.988,8.080
14.724,11.755,11.789,22.781,11.777,13.279,10.771,11.480,8.483,6.798,8.483,14.410,11.560,10.582,7.830,8.507,5.215,3.167,4.389,6.630,9.130,7.068,3.859,3.043,6.687,5.503,6.065,11.094,7.093,7.479,6.522,5.187,5.391,4.297,4.271,7.631,6.702,6.112,7.574,6.300,8.809,3.252,3.086,8.737,9.864,5.616,6.779,5.535,8.469,4.056,3.667,7.455,9.833,5.470,8.413,7.477,13.545,9.581,5.313,6.954,6.035,6.460,6.855,15.342,12.466,8.589,8.648,6.571,8.910,8.097
14.527,11.663,11.805,22.454,11.902,13.375,10.857,11.539,8.478,6.721,8.616,14.755,11.431,10.406,7.831,8.624,5.195,2.490,3.633,6.934,8.823,6.820,3.555,3.290,7.248,5.218,5.950,10.937,7.430,7.256,6.359,5.061,5.940,4.509,4.493,7.434,6.957,6.175,7.733,6.533,9.337,3.376,3.002,8.705,9.698,5.558,6.879,5.629,8.707,4.078,3.709,7.573,9.726,5.472,8.438,7.613,13.515,9.608,5.092,6.932,6.222,6.523,6.915,15.429,12.540,8.553,8.681,6.747,9.070,8.110
14.540,11.684,11.868,22.400,11.949,13.340,10.862,11.543,8.405,7.131,8.915,14.786,11.791,10.670,7.888,9.158,5.198,2.125,3.338,7.061,8.325,6.371,3.372,3.658,7.611,4.993,5.810,10.613,7.654,6.925,6.153,4.889,6.326,4.596,4.517,7.032,7.264,6.186,7.812,6.607,9.704,3.806,3.538,8.811,9.746,5.424,6.650,5.512,8.783,4.129,3.751,7.558,9.543,5.473,8.486,7.644,13.523,9.843,4.931,6.831,6.293,6.649,6.921,15.479,12.610,8.609,8.757,6.791,9.178,8.113
14.546,11.621,11.970,22.454,11.724,13.214,10.854,11.490,8.449,6.946,8.889,14.668,11.668,10.440,8.002,9.234,5.203,2.381,3.579,7.246,7.658,5.938,3.367,3.831,7.879,4.915,5.688,10.152,7.753,6.539,6.011,4.806,6.378,4.548,4.451,6.569,7.390,6.105,7.746,6.561,9.750,3.919,3.805,8.915,9.753,4.922,6.321,5.370,8.930,3.823,3.678,7.543,9.183,5.098,8.357,7.552,13.484,9.787,4.900,6.718,6.218,6.594,6.771,15.503,12.510,8.663,8.941,6.715,9.153,8.116
14.333,11.442,12.101,22.542,11.980,12.946,10.699,11.158,8.322,7.019,8.981,14.514,12.371,10.299,7.683,9.511,5.268,3.120,4.216,7.987,6.749,5.962,3.479,3.874,8.097,4.901,5.499,9.584,7.852,6.064,5.783,4.758,6.331,4.458,4.312,6.148,7.601,5.985,7.630,6.478,9.457,3.928,3.921,8.811,9.722,4.868,6.328,5.574,8.955,3.554,3.607,7.450,9.081,4.683,7.976,7.357,13.400,9.837,5.082,6.567,6.118,6.576,6.583,15.642,12.528,8.770,9.116,6.619,9.152,8.121
13.806,11.044,11.893,22.471,11.935,12.470,10.311,10.621,9.471,7.925,9.953,14.412,13.460,10.341,7.870,9.656,5.580,3.633,4.700,8.104,6.145,5.898,3.140,3.763,8.230,4.976,5.371,9.222,8.031,5.629,5.384,4.766,6.233,4.392,4.253,6.068,7.706,5.772,7.310,6.305,9.134,4.044,4.313,8.708,9.569,4.918,6.226,5.597,9.532,3.529,3.467,7.318,9.272,4.603,7.743,7.232,13.069,10.386,5.120,6.451,6.005,6.564,6.587,15.559,12.677,8.720,9.350,6.391,9.152,8.342
13.108,11.080,12.260,22.387,12.919,12.298,10.049,10.716,10.033,8.087,10.138,14.438,13.702,10.068,7.466,9.554,6.381,4.276,5.733,8.550,6.128,5.627,2.573,3.817,8.281,5.091,5.269,9.178,8.292,5.639,5.078,4.983,6.156,4.350,4.202,6.111,7.492,5.622,6.998,6.160,9.056,4.196,4.475,8.718,9.513,4.991,6.218,5.586,9.729,3.710,3.420,7.267,9.609,4.534,7.805,7.360,13.102,10.436,5.386,6.476,5.886,6.594,6.679,15.713,12.704,8.789,9.621,6.130,9.182,8.441
12.965,11.591,13.180,22.461,14.422,12.452,10.050,11.414,10.979,8.979,11.221,15.142,14.898,10.088,7.406,9.784,7.108,4.655,6.525,8.988,6.524,5.460,2.435,4.061,8.312,5.105,5.141,9.057,8.523,5.905,4.828,5.250,6.066,4.326,4.156,6.532,7.154,5.679,6.751,5.988,9.006,4.219,4.496,8.886,9.224,4.974,6.166,5.394,9.844,3.787,3.437,7.459,10.037,4.466,7.738,7.354,13.567,11.062,5.719,6.515,5.831,6.546,6.765,16.098,13.186,8.958,9.784,6.041,9.121,8.526
13.254,12.171,13.931,22.507,15.240,12.851,10.161,12.067,11.008,8.797,11.003,15.221,15.061,9.935,7.061,9.593,7.777,4.756,6.782,9.177,6.940,4.902,2.134,4.242,8.393,5.056,5.096,8.915,8.559,6.018,4.555,5.469,6.029,4.119,4.055,6.990,6.619,5.657,6.342,5.604,9.058,4.175,4.513,8.916,9.186,4.690,6.165,5.466,9.754,3.763,3.656,8.058,10.026,4.459,7.705,7.581,14.023,10.960,5.839,6.508,5.677,6.521,6.875,16.328,13.158,8.985,9.814,6.023,9.069,8.681
13.549,12.605,14.277,22.361,15.307,13.277,10.122,12.421,10.499,8.841,11.003,15.229,15.126,9.928,7.012,9.612,8.591,5.316,7.069,9.848,7.394,4.499,2.004,4.437,8.505,5.077,5.099,8.953,8.548,5.955,4.390,5.593,5.835,3.873,3.937,7.561,6.094,5.692,6.050,5.228,9.169,4.590,4.600,8.845,9.274,4.938,6.402,5.496,9.766,4.039,3.969,8.181,10.126,4.732,7.847,7.934,14.240,10.906,6.145,6.515,5.534,6.664,7.074,16.403,13.096,9.030,9.837,6.208,9.190,8.807
13.682,12.779,14.276,21.988,15.288,13.642,9.910,12.430,10.349,8.410,10.486,15.148,15.301,9.846,6.701,9.424,9.359,6.193,7.705,10.681,8.176,4.525,2.112,4.424,8.493,5.199,5.078,8.963,8.586,5.909,4.370,5.732,5.730,3.648,3.665,7.873,5.723,5.644,5.643,4.788,9.353,4.917,4.692,9.024,9.528,5.243,6.412,5.643,9.956,4.021,3.972,8.119,10.712,4.884,7.992,7.887,14.249,10.708,6.647,6.541,5.339,6.851,7.193,16.479,13.052,9.198,9.869,6.371,9.355,9.020
13.848,13.041,14.492,21.627,15.350,14.082,10.037,12.462,9.993,8.280,10.231,14.893,15.377,9.846,6.925,9.110,9.684,6.734,8.193,11.031,8.651,4.760,2.318,4.506,8.409,5.393,5.118,9.029,8.707,5.953,4.422,5.905,5.602,3.280,3.230,7.732,5.357,5.372,4.939,4.290,9.277,4.814,4.532,8.831,9.526,5.217,6.534,5.650,9.682,3.467,3.337,7.127,10.485,4.853,7.961,7.430,14.367,10.582,6.984,6.617,4.975,6.798,6.793,16.605,12.998,9.428,9.919,6.415,9.431,8.790
13.988,13.354,14.903,21.398,15.310,14.522,10.491,12.522,10.051,8.190,10.043,14.898,15.490,9.865,7.048,9.141,9.675,6.980,8.424,11.087,8.612,4.796,2.511,4.876,8.267,5.564,5.085,9.187,8.862,6.109,4.396,5.888,5.605,3.233,3.097,7.690,5.623,5.215,4.399,4.027,8.738,4.522,4.166,8.586,9.518,5.380,6.796,5.782,9.717,3.387,3.151,7.159,10.379,4.872,7.674,7.068,14.561,10.591,7.120,6.670,4.861,6.686,6.676,16.548,12.989,9.547,9.906,6.482,9.406,8.680
13.930,13.519,15.190,21.314,15.218,14.686,10.591,12.427,10.454,8.304,10.346,14.923,15.700,9.907,7.550,8.506,9.716,7.204,8.606,11.094,8.834,4.727,2.521,5.203,8.180,5.612,4.949,9.504,9.092,6.330,4.227,5.631,5.568,3.204,3.024,7.786,5.863,5.005,3.833,3.598,8.575,4.421,4.074,8.383,9.433,5.368,6.810,6.008,9.825,3.124,2.994,7.107,10.441,4.928,7.762,7.109,14.609,10.711,7.238,6.691,4.735,6.634,6.661,16.345,13.007,9.641,9.913,6.339,9.400,8.751
13.898,13.589,15.304,21.301,15.090,14.747,10.474,12.334,10.483,8.308,10.350,15.069,15.810,9.832,7.460,8.374,9.750,7.353,8.756,11.158,9.295,4.713,2.499,5.450,8.104,5.517,4.779,9.951,9.314,6.601,3.947,5.255,5.310,3.129,2.927,8.213,6.024,4.926,3.679,3.548,8.683,4.222,3.993,8.393,9.317,5.362,6.555,6.032,9.820,3.002,2.879,7.099,10.440,5.001,7.617,6.962,14.592,10.711,7.372,6.684,4.720,6.569,6.602,16.229,13.064,9.712,9.922,6.381,9.461,8.757
14.117,13.600,15.304,21.356,15.096,14.748,10.491,12.360,10.710,8.218,10.269,15.167,15.887,9.725,7.449,8.133,9.756,7.532,8.891,11.260,10.001,5.395,3.251,5.885,8.144,5.544,4.929,10.398,9.446,6.957,4.036,5.170,4.720,2.769,2.604,8.463,6.014,4.762,3.531,3.420,8.674,4.074,3.840,8.345,9.013,5.090,6.155,5.599,9.775,3.044,2.991,6.761,10.366,5.014,7.086,6.302,14.634,10.695,7.746,6.828,4.535,6.349,6.417,16.287,13.192,9.912,9.984,6.289,9.408,8.610
14.409,13.749,15.424,21.637,15.319,14.802,10.684,12.542,10.788,8.218,10.299,15.280,15.962,9.605,7.663,8.605,9.756,7.796,9.057,11.403,11.339,6.550,4.864,6.809,8.297,5.632,5.212,10.650,9.509,7.110,4.129,5.286,4.475,2.533,2.351,8.697,6.103,4.544,3.373,3.343,8.675,4.495,4.154,8.113,8.492,5.552,6.324,5.526,9.711,3.075,3.042,6.760,10.228,4.933,6.708,5.773,14.821,10.802,8.447,6.978,4.427,6.416,6.279,16.322,13.416,10.437,10.051,6.332,9.286,8.322
14.565,13.944,15.643,22.024,15.399,14.837,10.596,12.600,10.757,8.506,10.381,15.468,16.318,9.920,8.392,9.051,9.814,7.951,9.144,11.481,12.266,7.284,6.077,7.935,8.542,5.724,5.444,10.755,9.470,7.125,4.206,5.380,4.335,2.094,1.875,8.789,6.317,4.141,2.984,3.321,8.757,4.691,4.367,7.954,8.518,5.876,6.344,5.595,9.696,3.148,2.994,6.532,10.433,4.905,6.584,5.687,14.951,11.099,8.994,7.081,4.232,6.513,6.248,16.489,13.618,11.001,10.110,6.323,9.328,8.310
14.565,14.074,15.803,22.163,15.399,14.756,10.690,12.634,10.730,8.584,10.413,15.517,16.396,10.029,8.880,9.716,9.927,8.036,9.138,11.516,12.578,7.810,6.672,8.432,8.717,5.822,5.629,10.811,9.380,7.119,4.200,5.437,4.421,1.912,1.702,8.832,6.540,3.891,2.742,3.262,8.801,4.674,4.209,7.816,8.696,6.098,6.337,5.744,9.709,3.065,2.853,6.427,10.630,4.661,6.381,5.370,15.010,11.283,9.264,7.139,4.163,6.547,6.137,16.701,13.875,11.376,10.142,6.355,9.421,8.335
